fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,ph,sulphates,alcohol,quality,type
0.682405043742674,1.94570493621647,-0.678741154087704,-0.681666481947387,0.3701057758747,-1.21273505891326,-1.64086219750326,0.701432322361402,0.506875873135301,4.49398740849343,-0.160810716700323,5,red
-0.320345765682589,2.00644481816302,-2.05503442773953,-0.765738886273882,-0.172230702696311,-1.43809479227786,-1.85316945637417,0.501343816793803,1.62636795735968,-0.0757246833939359,-0.831551153991455,5,red
-2.01730867394073,1.09534658896474,-1.16044379986584,-0.702684583029011,-0.0580546019445197,-1.26907499225441,-0.897786791455072,-0.432402542521596,4.23851615388324,0.193081910246498,2.18678081381864,4,red
0.373866333150286,3.61605168974666,0.766366783246713,-0.681666481947387,1.65458690933236,-0.480315925478347,-0.0308654843988551,0.768128490883923,0.19590584973964,1.33550993321834,-1.08307881797563,5,red
1.14521310963126,-0.301670695805964,1.38569875639003,-0.807775088437129,1.62604288414441,-1.04371525888982,-1.3931703954872,0.734780406622662,0.19590584973964,0.327485207066714,-0.831551153991455,5,red
-0.628884476274977,0.366468005606111,-0.609926490405113,-0.807775088437129,0.284473700310856,-1.43809479227786,-1.83547718480159,0.367951479748762,0.75565189185183,0.193081910246498,-1.08307881797563,5,red
-1.24596189745975,-0.180190931912859,0.353478801151165,-0.849811290600377,0.512825901814439,-1.04371525888982,-0.349326372705221,0.234559142703684,0.631263882493565,0.327485207066714,-1.08307881797563,5,red
1.22234778727935,1.94570493621647,-0.403482499357339,-0.786756987355505,0.512825901814439,-1.494434725619,-1.64086219750326,0.801476575145183,-0.426034197051683,1.40271158162845,-1.08307881797563,5,red
-0.474615120978783,1.09534658896474,-1.91740510037435,-0.681666481947387,0.3701057758747,-1.26907499225441,-1.78240037008387,0.301255311226241,1.12881591992662,0.663493449117256,-0.915393708652846,6,red
-0.474615120978783,0.973866825071634,-1.91740510037435,-0.702684583029011,0.341561750686752,-1.38175485893671,-1.80009264165644,0.267907226964981,1.06662191524749,0.730695097527365,-0.915393708652846,6,red
1.06807843198316,0.244988241713006,0.284664137468574,-0.513521673294397,0.712634078130075,-0.0295964587491669,0.0575958734640242,0.768128490883923,-0.11506417365602,0.193081910246498,-0.915393708652846,5,red
0.296731655502188,1.03460670701819,-1.16044379986584,-0.555557875457645,1.54041080858057,0.139423341274276,-0.756248618874465,0.267907226964981,-0.301646187693419,0.663493449117256,-0.244653271361715,6,red
0.373866333150286,1.70274540843026,-1.91740510037435,-0.345376864641408,0.798266153693919,-0.311296125454904,-1.25163222290659,1.03491316497404,0.75565189185183,-0.00852303498382742,-0.831551153991455,5,red
2.30223327435271,0.487947769499215,1.72977207480299,-0.429449268967903,0.398649801062648,-1.494434725619,-1.87086172794674,0.801476575145183,-1.11016824852214,0.663493449117256,-0.747708599330064,5,red
0.219596977854091,1.76348529037681,-1.36688779091362,-0.0721415505802999,1.56895483376851,1.09720220807378,-0.101634570689159,1.20165358628034,0.258099854418771,1.60431652685877,-0.915393708652846,5,red
0.451001010798382,1.5205257625906,-0.953999808818069,-0.660648380865763,0.569913952190335,-0.762015592184085,-1.09240177875341,0.934868912190261,1.31539793396402,0.394686855476822,-0.412338380684498,5,red
0.0653276225578967,0.305728123659559,-0.0594091809443827,-0.63963027978414,0.512825901814439,-1.21273505891326,-1.23393995133401,0.501343816793803,1.19100992460576,0.058678613426281,-0.915393708652846,6,red
1.22234778727935,0.366468005606111,0.559922792198939,-0.681666481947387,0.655546027754179,-0.64933572550179,-1.12778632189856,1.10160933349656,1.37759193864315,0.730695097527365,-1.08307881797563,5,red
0.373866333150286,2.12792458205613,1.17925476534226,-0.765738886273882,1.68313093452031,-0.592995792160642,-0.0662500275440068,0.701432322361402,-0.0528701689768893,1.20110663639812,-0.999236263314237,5,red
0.219596977854091,1.09534658896474,-1.09162913618325,-0.744720785192258,0.826810178881867,-1.04371525888982,-1.42855493863235,0.701432322361402,1.00442791056836,0.596291800707148,-0.831551153991455,7,red
-0.166076410386395,2.40125405081561,-1.84859043669176,-0.723702684110634,0.712634078130075,-0.987375325548675,-1.09240177875341,0.634736153838881,1.06662191524749,0.260283558656606,-0.58002349000728,5,red
-0.0118070550902001,2.34051416886906,-1.84859043669176,-0.166723005447606,0.855354204069815,-1.494434725619,-1.85316945637417,0.501343816793803,1.19100992460576,-0.949346112725345,0.342244611268026,5,red
-0.0118070550902001,2.34051416886906,-1.84859043669176,-0.166723005447606,0.855354204069815,-1.494434725619,-1.85316945637417,0.501343816793803,1.19100992460576,-0.949346112725345,0.342244611268026,5,red
0.219596977854091,1.09534658896474,-1.43570245459621,-0.828793189518753,0.655546027754179,-1.10005519223097,-1.35778585234204,0.701432322361402,1.25320392928489,0.327485207066714,-0.747708599330064,5,red
-0.474615120978783,2.21903440497595,-1.71096110932657,-0.807775088437129,0.569913952190335,-1.38175485893671,-1.78240037008387,0.501343816793803,1.37759193864315,0.327485207066714,0.174559501945242,5,red
1.60802117551984,-0.119451049966307,1.72977207480299,-0.723702684110634,0.512825901814439,-0.198616258772609,-0.897786791455072,0.734780406622662,0.382487863777036,1.73871982367899,0.174559501945242,5,red
0.605270366094577,2.21903440497595,-1.84859043669176,-0.744720785192258,0.512825901814439,-1.26907499225441,-1.71163128379356,0.501343816793803,0.75565189185183,2.81394619824072,0.00687439262245961,6,red
0.373866333150286,1.76348529037681,-1.64214644564398,-0.744720785192258,0.569913952190335,-0.87469545886638,-1.57009311121295,0.668084238100142,0.631263882493565,0.058678613426281,-0.831551153991455,6,red
0.373866333150286,2.00644481816302,-0.609926490405113,-0.702684583029011,0.912442254445711,-0.762015592184085,-0.349326372705221,0.501343816793803,0.631263882493565,-0.34453127703437,-0.831551153991455,5,red
0.373866333150286,2.12792458205613,-0.678741154087704,-0.744720785192258,0.798266153693919,-0.705675658842937,-0.384710915850372,0.467995732532543,0.569069877814434,-0.34453127703437,-0.831551153991455,5,red
0.836674399038869,2.0368147591363,-0.403482499357339,-0.702684583029011,0.798266153693919,-1.10005519223097,-1.28701676605174,0.968216996451521,0.569069877814434,-0.00852303498382742,-1.08307881797563,4,red
1.91655988611223,-0.119451049966307,1.52332808375522,-0.618612178702516,1.0837064055734,-0.142276325431462,-0.579325903148707,1.2350016705416,0.382487863777036,1.94032476890932,-0.747708599330064,5,red
1.22234778727935,0.427207887552663,2.21147472058113,-0.681666481947387,1.05516238038545,-1.21273505891326,-1.30470903762432,1.30169783906416,1.99953198543448,0.865098394347582,0.00687439262245961,5,red
1.22234778727935,0.427207887552663,2.21147472058113,-0.681666481947387,1.05516238038545,-1.21273505891326,-1.30470903762432,1.30169783906416,1.99953198543448,0.865098394347582,0.00687439262245961,5,red
-0.320345765682589,2.70495346054837,-2.19266375510471,-0.63963027978414,1.36914665745288,-0.931035392207527,-1.51701629649523,0.634736153838881,1.87514397607621,0.125880261836389,0.174559501945242,6,red
-0.397480443330686,2.49236387373544,-1.36688779091362,-0.723702684110634,0.855354204069815,-1.04371525888982,-0.632402717866434,0.367951479748762,1.00442791056836,-0.0757246833939359,-0.328495826023106,5,red
0.836674399038869,1.73311534940354,-0.816370481452887,-0.828793189518753,0.684090052942127,-0.198616258772609,0.0575958734640242,0.834824659406443,-0.36384019237255,3.95637422121257,-1.16692137263702,4,red
-0.783153831571171,0.670167415338872,-0.816370481452887,-0.807775088437129,0.3701057758747,-1.55077465896015,-1.78240037008387,0.367951479748762,1.19100992460576,0.193081910246498,-1.08307881797563,5,red
0.451001010798382,0.548687651445768,2.62436270267668,-0.744720785192258,11.6449957251141,-0.480315925478347,-0.862402248309921,0.901520827928964,-0.550422206409948,5.0316005957743,-0.915393708652846,5,red
0.142462300205994,0.973866825071634,1.04162543797708,-0.723702684110634,0.855354204069815,-0.536655858819495,-0.756248618874465,0.768128490883923,0.880039901210095,0.260283558656606,-1.16692137263702,5,red
0.0653276225578967,2.00644481816302,-0.403482499357339,-0.765738886273882,9.84672213827342,-0.818355525525232,-1.14547859347113,0.734780406622662,-0.36384019237255,4.09077751803278,-0.915393708652846,5,red
-0.706019153923075,-0.240930813859412,1.11044010165967,-0.765738886273882,0.3701057758747,-0.705675658842937,-0.968555877745376,0.401299564010022,1.37759193864315,1.67151817526888,-0.160810716700323,6,red
-0.243211088034491,1.2775662348044,-1.16044379986584,-0.681666481947387,0.569913952190335,-0.64933572550179,-1.34009358076947,0.467995732532543,1.19100992460576,0.394686855476822,-0.328495826023106,5,red
1.06807843198316,0.913126943125081,-0.265853171992156,-0.744720785192258,1.54041080858057,-0.592995792160642,0.358364490197814,0.834824659406443,-1.79430229999259,9.53411103925156,-0.496180935345889,6,red
0.373866333150286,0.913126943125081,-0.403482499357339,-0.744720785192258,0.170297599559064,-1.21273505891326,-1.49932402492265,0.634736153838881,1.06662191524749,0.730695097527365,-0.747708599330064,5,red
1.60802117551984,0.305728123659559,0.835181446929304,-0.702684583029011,1.45477873301672,0.195763274615423,0.163749502899479,1.03491316497404,-0.488228201730814,4.62839070531365,-0.831551153991455,5,red
-0.166076410386395,1.70274540843026,-1.64214644564398,-0.765738886273882,0.569913952190335,-1.26907499225441,-1.62316992593068,1.03491316497404,1.62636795735968,-0.00852303498382742,-1.25076392729841,5,red
0.52813568844648,1.09534658896474,-0.403482499357339,-0.744720785192258,0.655546027754179,0.646482741344603,0.429133576488117,0.568039985316324,0.0715178403813755,0.058678613426281,-0.831551153991455,5,red
1.06807843198316,0.913126943125081,-0.265853171992156,-0.744720785192258,1.54041080858057,-0.592995792160642,0.358364490197814,0.834824659406443,-1.79430229999259,9.53411103925156,-0.496180935345889,6,red
1.06807843198316,0.913126943125081,-0.197038508309565,-0.723702684110634,1.54041080858057,-0.64933572550179,0.305287675480086,0.834824659406443,-1.79430229999259,9.73571598448189,-0.58002349000728,5,red
0.373866333150286,0.913126943125081,-0.403482499357339,-0.744720785192258,0.170297599559064,-1.21273505891326,-1.49932402492265,0.634736153838881,1.06662191524749,0.730695097527365,-0.747708599330064,5,red
-1.70876996334834,4.13234068629235,-1.91740510037435,-0.849811290600377,-0.314950828636051,0.590142808003456,-0.543941360003555,-0.299010205476518,3.30560608369626,-0.34453127703437,0.00687439262245961,4,red
-1.94017399629263,1.58126564453716,-1.02281447250066,-0.660648380865763,0.0561214988072722,-0.762015592184085,-0.172403656979462,-0.499098711044116,3.92754613048758,0.461888503886931,2.01909570449585,6,red
-0.320345765682589,2.64421357860182,-2.19266375510471,-0.513521673294397,1.31205860707698,-1.26907499225441,-1.64086219750326,0.601388069577621,1.43978594332229,0.193081910246498,0.174559501945242,5,red
-0.166076410386395,0.973866825071634,-0.47229716303993,-0.723702684110634,0.398649801062648,-1.55077465896015,-1.65855446907583,0.534691901055063,0.19590584973964,0.663493449117256,-1.08307881797563,5,red
0.296731655502188,3.40346210293372,-1.77977577300916,-0.618612178702516,0.655546027754179,-1.43809479227786,-1.87086172794674,0.668084238100142,1.06662191524749,0.193081910246498,-0.58002349000728,5,red
0.682405043742674,1.24719629383112,-0.953999808818069,-0.744720785192258,0.684090052942127,-0.987375325548675,-1.42855493863235,0.834824659406443,0.506875873135301,0.394686855476822,-1.25076392729841,6,red
0.836674399038869,1.64200552648371,-0.128223844626974,-0.702684583029011,0.798266153693919,-1.10005519223097,-1.16317086504371,0.834824659406443,1.12881591992662,0.529090152297039,-0.244653271361715,6,red
0.451001010798382,0.973866825071634,-0.128223844626974,-0.744720785192258,0.541369927002388,-1.26907499225441,-1.65855446907583,0.401299564010022,0.569069877814434,0.193081910246498,-0.0769681620389315,6,red
0.682405043742674,1.24719629383112,-0.953999808818069,-0.744720785192258,0.684090052942127,-0.987375325548675,-1.42855493863235,0.834824659406443,0.506875873135301,0.394686855476822,-1.25076392729841,6,red
0.682405043742674,1.42941593967078,-0.678741154087704,-0.702684583029011,0.598457977378283,-1.04371525888982,-0.897786791455072,0.668084238100142,0.44468186845617,-0.142926331804044,-1.08307881797563,5,red
-0.0118070550902001,0.913126943125081,-0.541111826722522,-0.681666481947387,0.398649801062648,-1.43809479227786,-1.41086266705977,0.434647648271283,0.693457887172699,-0.34453127703437,-0.915393708652846,5,red
0.682405043742674,1.42941593967078,-0.678741154087704,-0.702684583029011,0.598457977378283,-1.04371525888982,-0.897786791455072,0.668084238100142,0.44468186845617,-0.142926331804044,-1.08307881797563,5,red
0.451001010798382,0.427207887552663,2.4867333753115,-0.786756987355505,11.730627800678,-0.705675658842937,-0.827017705164769,0.868172743667703,-0.861392229805609,5.23320554100463,-0.999236263314237,5,red
-0.783153831571171,1.76348529037681,-0.0594091809443827,-0.786756987355505,0.912442254445711,-0.87469545886638,-0.915479063027648,0.734780406622662,1.50197994800142,1.73871982367899,-0.999236263314237,5,red
0.605270366094577,-0.0587111680197548,1.45451342007263,-0.618612178702516,0.998074330009555,-0.705675658842937,-0.632402717866434,0.968216996451521,0.942233905889229,1.8059214720891,-0.747708599330064,6,red
0.682405043742674,2.70495346054837,1.38569875639003,-0.723702684110634,1.88293911083594,0.364783074638866,0.659133106931604,0.734780406622662,-0.0528701689768893,1.06670333957791,-0.999236263314237,5,red
0.451001010798382,1.33830611675095,-0.885185145135478,-0.765738886273882,1.36914665745288,-1.04371525888982,-1.21624767976144,0.568039985316324,-0.177258178335154,2.67954290142051,-0.831551153991455,5,red
0.913809076686966,1.70274540843026,-1.57333178196139,-0.681666481947387,0.798266153693919,-1.10005519223097,-0.13701911383431,0.568039985316324,-0.426034197051683,0.865098394347582,-0.58002349000728,5,red
0.913809076686966,1.58126564453716,-1.5045171182788,-0.681666481947387,0.826810178881867,-0.931035392207527,-0.0839422991165826,0.568039985316324,-0.426034197051683,0.865098394347582,-0.58002349000728,5,red
2.22509859670462,-0.180190931912859,0.835181446929304,-0.660648380865763,0.684090052942127,-0.480315925478347,-1.23393995133401,1.36839400758668,0.631263882493565,0.93230004275769,-0.663866044668672,6,red
0.451001010798382,1.33830611675095,-0.885185145135478,-0.765738886273882,1.36914665745288,-1.04371525888982,-1.21624767976144,0.568039985316324,-0.177258178335154,2.67954290142051,-0.831551153991455,5,red
1.68515585316794,0.366468005606111,-0.0594091809443827,-0.681666481947387,0.969530304821607,-0.987375325548675,-0.9508636061728,0.634736153838881,-0.923586234484742,0.663493449117256,0.00687439262245961,6,red
0.836674399038869,1.21682635285784,-0.265853171992156,-0.744720785192258,0.598457977378283,-1.10005519223097,-1.34009358076947,1.03491316497404,1.06662191524749,0.529090152297039,-0.412338380684498,6,red
0.451001010798382,1.33830611675095,-1.36688779091362,-0.723702684110634,0.741178103318023,-1.32541492559556,-1.55240083964038,0.768128490883923,0.942233905889229,-0.210127980214153,-0.915393708652846,6,red
1.22234778727935,1.2775662348044,-1.91740510037435,-0.681666481947387,1.7973070352721,-0.931035392207527,-1.05701723560826,0.501343816793803,-0.0528701689768893,0.461888503886931,0.342244611268026,6,red
-0.166076410386395,2.12792458205613,-1.64214644564398,-0.765738886273882,1.16933848113724,-0.480315925478347,-0.473172273713252,0.401299564010022,0.75565189185183,0.058678613426281,-1.08307881797563,6,red
0.0653276225578967,4.43604009602511,-1.57333178196139,-0.786756987355505,3.48140452136103,-1.15639512557212,-0.473172273713252,0.501343816793803,0.506875873135301,0.260283558656606,-1.25076392729841,5,red
1.22234778727935,1.2775662348044,-1.91740510037435,-0.681666481947387,1.7973070352721,-0.931035392207527,-1.05701723560826,0.501343816793803,-0.0528701689768893,0.461888503886931,0.342244611268026,6,red
0.0653276225578967,2.1582945230294,-2.19266375510471,-0.618612178702516,0.541369927002388,-1.55077465896015,-1.81778491322902,1.10160933349656,1.68856196203882,-0.0757246833939359,-1.08307881797563,5,red
0.605270366094577,2.24940434594923,-2.19266375510471,-0.597594077620892,0.684090052942127,-1.10005519223097,-1.44624721020492,0.968216996451521,1.37759193864315,-0.00852303498382742,-0.831551153991455,5,red
0.451001010798382,0.973866825071634,-1.02281447250066,-0.807775088437129,0.741178103318023,-0.536655858819495,-0.243172743269765,0.434647648271283,1.06662191524749,-0.34453127703437,-0.831551153991455,5,red
1.37661714257555,1.70274540843026,-1.91740510037435,-0.744720785192258,2.56799571534669,-0.198616258772609,-0.455480002140676,1.2350016705416,-0.36384019237255,1.13390498798801,-0.915393708652846,5,red
0.759539721390771,6.01527702663547,-2.19266375510471,-0.786756987355505,0.712634078130075,-1.55077465896015,-1.83547718480159,0.568039985316324,1.93733798075534,-0.277329628624261,0.342244611268026,5,red
0.682405043742674,6.01527702663547,-2.19266375510471,-0.765738886273882,0.741178103318023,-1.55077465896015,-1.83547718480159,0.568039985316324,1.99953198543448,-0.34453127703437,0.342244611268026,5,red
0.605270366094577,1.5205257625906,-1.09162913618325,-0.765738886273882,0.255929675122908,-1.55077465896015,-1.76470809851129,0.501343816793803,1.25320392928489,2.6123412530104,0.00687439262245961,7,red
-0.860288509219269,0.244988241713006,-1.16044379986584,-0.765738886273882,0.455737851438544,-1.38175485893671,-1.71163128379356,0.267907226964981,1.25320392928489,0.260283558656606,-0.915393708652846,5,red
0.605270366094577,2.46199393276216,1.6609574111204,-0.723702684110634,1.76876301008415,-0.0295964587491669,0.322979947052662,0.701432322361402,0.133711845060509,0.865098394347582,-0.915393708652846,5,red
-1.24596189745975,0.973866825071634,-1.57333178196139,-0.660648380865763,-0.200774727884259,-0.762015592184085,-0.296249557987493,-0.332358289737778,2.55927802754667,0.663493449117256,2.10293825915725,5,red
-1.24596189745975,0.973866825071634,-1.57333178196139,-0.660648380865763,-0.200774727884259,-0.762015592184085,-0.296249557987493,-0.332358289737778,2.55927802754667,0.663493449117256,2.10293825915725,5,red
-0.474615120978783,0.973866825071634,-2.12384909142212,-0.828793189518753,0.113209549183168,-0.762015592184085,-1.58778538278553,0.167862974181163,1.12881591992662,0.327485207066714,-0.58002349000728,6,red
0.52813568844648,4.25382045018546,-1.84859043669176,-0.681666481947387,0.798266153693919,-0.987375325548675,-1.5347085680678,0.401299564010022,0.00932383570224449,0.125880261836389,-0.496180935345889,6,red
0.913809076686966,2.46199393276216,-1.43570245459621,-0.744720785192258,0.969530304821607,-0.818355525525232,-0.933171334600224,0.601388069577621,-0.177258178335154,1.94032476890932,-0.747708599330064,5,red
0.836674399038869,2.27977428692251,-1.16044379986584,-0.765738886273882,0.940986279633659,-1.15639512557212,-1.12778632189856,0.701432322361402,0.0715178403813755,1.60431652685877,-0.831551153991455,5,red
-0.0118070550902001,0.457577828525939,0.284664137468574,-0.723702684110634,0.712634078130075,-0.987375325548675,-1.25163222290659,0.834824659406443,1.62636795735968,0.730695097527365,-1.08307881797563,5,red
0.451001010798382,1.33830611675095,-0.885185145135478,-0.702684583029011,0.712634078130075,-0.87469545886638,-0.190095928552038,0.501343816793803,0.693457887172699,0.058678613426281,-0.831551153991455,5,red
0.451001010798382,1.33830611675095,-0.885185145135478,-0.723702684110634,0.712634078130075,-0.762015592184085,-0.13701911383431,0.501343816793803,0.631263882493565,0.058678613426281,-0.831551153991455,5,red
0.913809076686966,2.46199393276216,-1.43570245459621,-0.744720785192258,0.969530304821607,-0.818355525525232,-0.933171334600224,0.601388069577621,-0.177258178335154,1.94032476890932,-0.747708599330064,5,red
