country,year,value
Upper middle income,1986,0
Upper middle income,1987,0
Upper middle income,1988,0
Upper middle income,1989,0
Upper middle income,1990,0
Upper middle income,1991,0
Upper middle income,1992,0
Upper middle income,1993,0
Upper middle income,1994,0
Upper middle income,1995,0
Upper middle income,1996,710.549038013149
Upper middle income,1997,703.397272395411
Upper middle income,1998,650.166703678403
Upper middle income,1999,662.630614621252
Upper middle income,2000,727.477906878768
Upper middle income,2001,723.58839768409
Upper middle income,2002,773.492486407005
Upper middle income,2003,778.531110172571
Upper middle income,2004,828.782974585003
Upper middle income,2005,891.568759223839
Upper middle income,2006,950.169002896727
Upper middle income,2007,1031.75761238623
Upper middle income,2008,1101.7488330789
Upper middle income,2009,891.696830610852
Upper middle income,2010,940.947917031096
Upper middle income,2011,1012.93139501613
Upper middle income,2012,1063.55402499197
Upper middle income,2013,1110.65510484716
Upper middle income,2014,1223.60960949631
Upper middle income,2015,1318.48655277853
Upper middle income,2016,0
Upper middle income,2017,0
Uruguay,1960,0
Uruguay,1961,0
Uruguay,1962,0
Uruguay,1963,0
Uruguay,1964,0
Uruguay,1965,0
Uruguay,1966,0
Uruguay,1967,0
Uruguay,1968,0
Uruguay,1969,0
Uruguay,1970,0
Uruguay,1971,0
Uruguay,1972,0
Uruguay,1973,0
Uruguay,1974,0
Uruguay,1975,0
Uruguay,1976,0
Uruguay,1977,0
Uruguay,1978,0
Uruguay,1979,0
Uruguay,1980,0
Uruguay,1981,0
Uruguay,1982,0
Uruguay,1983,0
Uruguay,1984,0
Uruguay,1985,0
Uruguay,1986,0
Uruguay,1987,0
Uruguay,1988,0
Uruguay,1989,0
Uruguay,1990,0
Uruguay,1991,0
Uruguay,1992,0
Uruguay,1993,0
Uruguay,1994,0
Uruguay,1995,0
Uruguay,1996,0
Uruguay,1997,0
Uruguay,1998,0
Uruguay,1999,218.81548
Uruguay,2000,277.51967
Uruguay,2001,0
Uruguay,2002,373.22291
Uruguay,2003,0
Uruguay,2004,0
Uruguay,2005,0
Uruguay,2006,0
Uruguay,2007,0
Uruguay,2008,273.66338
Uruguay,2009,480.85487
Uruguay,2010,549.13238
Uruguay,2011,524.86849
Uruguay,2012,537.27781
Uruguay,2013,529.05411
Uruguay,2014,504.16492
Uruguay,2015,524.25212
Uruguay,2016,0
Uruguay,2017,0
United States,1960,0
United States,1961,0
United States,1962,0
United States,1963,0
United States,1964,0
United States,1965,0
United States,1966,0
United States,1967,0
United States,1968,0
United States,1969,0
United States,1970,0
United States,1971,0
United States,1972,0
United States,1973,0
United States,1974,0
United States,1975,0
United States,1976,0
United States,1977,0
United States,1978,0
United States,1979,0
United States,1980,0
United States,1981,0
United States,1982,0
United States,1983,0
United States,1984,0
United States,1985,0
United States,1986,0
United States,1987,0
United States,1988,0
United States,1989,0
United States,1990,0
United States,1991,0
United States,1992,0
United States,1993,0
United States,1994,0
United States,1995,0
United States,1996,3122.57281
United States,1997,3224.23913
United States,1998,3388.20888
United States,1999,3445.30961
United States,2000,3475.69505
United States,2001,3545.83215
United States,2002,3630.61832
United States,2003,3870.56966
United States,2004,3765.10261
United States,2005,3718.19505
United States,2006,3781.80788
United States,2007,3757.86688
United States,2008,3911.5345
United States,2009,4073.17633
United States,2010,3868.56644
United States,2011,4011.32862
United States,2012,4015.88708
United States,2013,4117.67409
United States,2014,4231.98928
United States,2015,0
United States,2016,0
United States,2017,0
Uzbekistan,1960,0
Uzbekistan,1961,0
Uzbekistan,1962,0
Uzbekistan,1963,0
Uzbekistan,1964,0
Uzbekistan,1965,0
Uzbekistan,1966,0
Uzbekistan,1967,0
Uzbekistan,1968,0
Uzbekistan,1969,0
Uzbekistan,1970,0
Uzbekistan,1971,0
Uzbekistan,1972,0
Uzbekistan,1973,0
Uzbekistan,1974,0
Uzbekistan,1975,0
Uzbekistan,1976,0
Uzbekistan,1977,0
Uzbekistan,1978,0
Uzbekistan,1979,0
Uzbekistan,1980,0
Uzbekistan,1981,0
Uzbekistan,1982,0
Uzbekistan,1983,0
Uzbekistan,1984,0
Uzbekistan,1985,0
Uzbekistan,1986,0
Uzbekistan,1987,0
Uzbekistan,1988,0
Uzbekistan,1989,0
Uzbekistan,1990,0
Uzbekistan,1991,0
Uzbekistan,1992,0
Uzbekistan,1993,0
Uzbekistan,1994,0
Uzbekistan,1995,0
Uzbekistan,1996,0
Uzbekistan,1997,0
Uzbekistan,1998,0
Uzbekistan,1999,0
Uzbekistan,2000,669.05341
Uzbekistan,2001,621.89122
Uzbekistan,2002,639.01324
Uzbekistan,2003,597.51008
Uzbekistan,2004,588.55878
Uzbekistan,2005,645.12174
Uzbekistan,2006,577.75523
Uzbekistan,2007,569.87138
Uzbekistan,2008,594.9307
Uzbekistan,2009,588.22649
Uzbekistan,2010,549.39184
Uzbekistan,2011,533.7307
Uzbekistan,2012,528.46117
Uzbekistan,2013,522.50237
Uzbekistan,2014,517.51086
Uzbekistan,2015,514.66058
Uzbekistan,2016,0
Uzbekistan,2017,0
St. Vincent and the Grenadines,1960,0
St. Vincent and the Grenadines,1961,0
St. Vincent and the Grenadines,1962,0
St. Vincent and the Grenadines,1963,0
St. Vincent and the Grenadines,1964,0
St. Vincent and the Grenadines,1965,0
St. Vincent and the Grenadines,1966,0
St. Vincent and the Grenadines,1967,0
St. Vincent and the Grenadines,1968,0
St. Vincent and the Grenadines,1969,0
St. Vincent and the Grenadines,1970,0
St. Vincent and the Grenadines,1971,0
St. Vincent and the Grenadines,1972,0
St. Vincent and the Grenadines,1973,0
St. Vincent and the Grenadines,1974,0
St. Vincent and the Grenadines,1975,0
St. Vincent and the Grenadines,1976,0
St. Vincent and the Grenadines,1977,0
St. Vincent and the Grenadines,1978,0
St. Vincent and the Grenadines,1979,0
St. Vincent and the Grenadines,1980,0
St. Vincent and the Grenadines,1981,0
St. Vincent and the Grenadines,1982,0
St. Vincent and the Grenadines,1983,0
St. Vincent and the Grenadines,1984,0
St. Vincent and the Grenadines,1985,0
St. Vincent and the Grenadines,1986,0
St. Vincent and the Grenadines,1987,0
St. Vincent and the Grenadines,1988,0
St. Vincent and the Grenadines,1989,0
St. Vincent and the Grenadines,1990,0
St. Vincent and the Grenadines,1991,0
St. Vincent and the Grenadines,1992,0
St. Vincent and the Grenadines,1993,0
St. Vincent and the Grenadines,1994,0
St. Vincent and the Grenadines,1995,0
St. Vincent and the Grenadines,1996,0
St. Vincent and the Grenadines,1997,0
St. Vincent and the Grenadines,1998,0
St. Vincent and the Grenadines,1999,0
St. Vincent and the Grenadines,2000,0
St. Vincent and the Grenadines,2001,0
St. Vincent and the Grenadines,2002,0
St. Vincent and the Grenadines,2003,0
St. Vincent and the Grenadines,2004,0
St. Vincent and the Grenadines,2005,0
St. Vincent and the Grenadines,2006,0
St. Vincent and the Grenadines,2007,0
St. Vincent and the Grenadines,2008,0
St. Vincent and the Grenadines,2009,0
St. Vincent and the Grenadines,2010,0
St. Vincent and the Grenadines,2011,0
St. Vincent and the Grenadines,2012,0
St. Vincent and the Grenadines,2013,0
St. Vincent and the Grenadines,2014,0
St. Vincent and the Grenadines,2015,0
St. Vincent and the Grenadines,2016,0
St. Vincent and the Grenadines,2017,0
"Venezuela, RB",1960,0
"Venezuela, RB",1961,0
"Venezuela, RB",1962,0
"Venezuela, RB",1963,0
"Venezuela, RB",1964,0
"Venezuela, RB",1965,0
"Venezuela, RB",1966,0
"Venezuela, RB",1967,0
"Venezuela, RB",1968,0
"Venezuela, RB",1969,0
"Venezuela, RB",1970,0
"Venezuela, RB",1971,0
"Venezuela, RB",1972,0
"Venezuela, RB",1973,0
"Venezuela, RB",1974,0
"Venezuela, RB",1975,0
"Venezuela, RB",1976,0
"Venezuela, RB",1977,0
"Venezuela, RB",1978,0
"Venezuela, RB",1979,0
"Venezuela, RB",1980,0
"Venezuela, RB",1981,0
"Venezuela, RB",1982,0
"Venezuela, RB",1983,0
"Venezuela, RB",1984,0
"Venezuela, RB",1985,0
"Venezuela, RB",1986,0
"Venezuela, RB",1987,0
"Venezuela, RB",1988,0
"Venezuela, RB",1989,0
"Venezuela, RB",1990,0
"Venezuela, RB",1991,0
"Venezuela, RB",1992,0
"Venezuela, RB",1993,0
"Venezuela, RB",1994,0
"Venezuela, RB",1995,0
"Venezuela, RB",1996,0
"Venezuela, RB",1997,0
"Venezuela, RB",1998,49.18158
"Venezuela, RB",1999,55.61255
"Venezuela, RB",2000,61.06658
"Venezuela, RB",2001,70.60883
"Venezuela, RB",2002,69.33305
"Venezuela, RB",2003,94.74988
"Venezuela, RB",2004,104.46719
"Venezuela, RB",2005,121.33386
"Venezuela, RB",2006,146.09921
"Venezuela, RB",2007,162.73555
"Venezuela, RB",2008,187.11289
"Venezuela, RB",2009,182.39685
"Venezuela, RB",2010,200.13281
"Venezuela, RB",2011,228.35681
"Venezuela, RB",2012,290.94697
"Venezuela, RB",2013,357.84066
"Venezuela, RB",2014,0
"Venezuela, RB",2015,0
"Venezuela, RB",2016,0
"Venezuela, RB",2017,0
British Virgin Islands,1960,0
British Virgin Islands,1961,0
British Virgin Islands,1962,0
British Virgin Islands,1963,0
British Virgin Islands,1964,0
British Virgin Islands,1965,0
British Virgin Islands,1966,0
British Virgin Islands,1967,0
British Virgin Islands,1968,0
British Virgin Islands,1969,0
British Virgin Islands,1970,0
British Virgin Islands,1971,0
British Virgin Islands,1972,0
British Virgin Islands,1973,0
British Virgin Islands,1974,0
British Virgin Islands,1975,0
British Virgin Islands,1976,0
British Virgin Islands,1977,0
British Virgin Islands,1978,0
British Virgin Islands,1979,0
British Virgin Islands,1980,0
British Virgin Islands,1981,0
British Virgin Islands,1982,0
British Virgin Islands,1983,0
British Virgin Islands,1984,0
British Virgin Islands,1985,0
British Virgin Islands,1986,0
British Virgin Islands,1987,0
British Virgin Islands,1988,0
British Virgin Islands,1989,0
British Virgin Islands,1990,0
British Virgin Islands,1991,0
British Virgin Islands,1992,0
British Virgin Islands,1993,0
British Virgin Islands,1994,0
British Virgin Islands,1995,0
British Virgin Islands,1996,0
British Virgin Islands,1997,0
British Virgin Islands,1998,0
British Virgin Islands,1999,0
British Virgin Islands,2000,0
British Virgin Islands,2001,0
British Virgin Islands,2002,0
British Virgin Islands,2003,0
British Virgin Islands,2004,0
British Virgin Islands,2005,0
British Virgin Islands,2006,0
British Virgin Islands,2007,0
British Virgin Islands,2008,0
British Virgin Islands,2009,0
British Virgin Islands,2010,0
British Virgin Islands,2011,0
British Virgin Islands,2012,0
British Virgin Islands,2013,0
British Virgin Islands,2014,0
British Virgin Islands,2015,0
British Virgin Islands,2016,0
British Virgin Islands,2017,0
Virgin Islands (U.S.),1960,0
Virgin Islands (U.S.),1961,0
Virgin Islands (U.S.),1962,0
Virgin Islands (U.S.),1963,0
Virgin Islands (U.S.),1964,0
Virgin Islands (U.S.),1965,0
Virgin Islands (U.S.),1966,0
Virgin Islands (U.S.),1967,0
Virgin Islands (U.S.),1968,0
Virgin Islands (U.S.),1969,0
Virgin Islands (U.S.),1970,0
Virgin Islands (U.S.),1971,0
Virgin Islands (U.S.),1972,0
Virgin Islands (U.S.),1973,0
Virgin Islands (U.S.),1974,0
Virgin Islands (U.S.),1975,0
Virgin Islands (U.S.),1976,0
Virgin Islands (U.S.),1977,0
Virgin Islands (U.S.),1978,0
Virgin Islands (U.S.),1979,0
Virgin Islands (U.S.),1980,0
Virgin Islands (U.S.),1981,0
Virgin Islands (U.S.),1982,0
Virgin Islands (U.S.),1983,0
Virgin Islands (U.S.),1984,0
Virgin Islands (U.S.),1985,0
Virgin Islands (U.S.),1986,0
Virgin Islands (U.S.),1987,0
Virgin Islands (U.S.),1988,0
Virgin Islands (U.S.),1989,0
Virgin Islands (U.S.),1990,0
Virgin Islands (U.S.),1991,0
Virgin Islands (U.S.),1992,0
Virgin Islands (U.S.),1993,0
Virgin Islands (U.S.),1994,0
Virgin Islands (U.S.),1995,0
Virgin Islands (U.S.),1996,0
Virgin Islands (U.S.),1997,0
Virgin Islands (U.S.),1998,0
Virgin Islands (U.S.),1999,0
Virgin Islands (U.S.),2000,0
Virgin Islands (U.S.),2001,0
Virgin Islands (U.S.),2002,0
Virgin Islands (U.S.),2003,0
Virgin Islands (U.S.),2004,0
Virgin Islands (U.S.),2005,0
Virgin Islands (U.S.),2006,0
Virgin Islands (U.S.),2007,0
Virgin Islands (U.S.),2008,0
Virgin Islands (U.S.),2009,0
Virgin Islands (U.S.),2010,0
Virgin Islands (U.S.),2011,0
Virgin Islands (U.S.),2012,0
Virgin Islands (U.S.),2013,0
Virgin Islands (U.S.),2014,0
Virgin Islands (U.S.),2015,0
Virgin Islands (U.S.),2016,0
Virgin Islands (U.S.),2017,0
Vietnam,1960,0
Vietnam,1961,0
Vietnam,1962,0
Vietnam,1963,0
Vietnam,1964,0
Vietnam,1965,0
Vietnam,1966,0
Vietnam,1967,0
Vietnam,1968,0
Vietnam,1969,0
Vietnam,1970,0
Vietnam,1971,0
Vietnam,1972,0
Vietnam,1973,0
Vietnam,1974,0
Vietnam,1975,0
Vietnam,1976,0
Vietnam,1977,0
Vietnam,1978,0
Vietnam,1979,0
Vietnam,1980,0
Vietnam,1981,0
Vietnam,1982,0
Vietnam,1983,0
Vietnam,1984,0
Vietnam,1985,0
Vietnam,1986,0
Vietnam,1987,0
Vietnam,1988,0
Vietnam,1989,0
Vietnam,1990,0
Vietnam,1991,0
Vietnam,1992,0
Vietnam,1993,0
Vietnam,1994,0
Vietnam,1995,0
Vietnam,1996,0
Vietnam,1997,0
Vietnam,1998,0
Vietnam,1999,0
Vietnam,2000,0
Vietnam,2001,0
Vietnam,2002,113.87068
Vietnam,2003,0
Vietnam,2004,0
Vietnam,2005,0
Vietnam,2006,0
Vietnam,2007,0
Vietnam,2008,0
Vietnam,2009,0
Vietnam,2010,0
Vietnam,2011,0
Vietnam,2012,0
Vietnam,2013,674.80676
Vietnam,2014,0
Vietnam,2015,0
Vietnam,2016,0
Vietnam,2017,0
Vanuatu,1960,0
Vanuatu,1961,0
Vanuatu,1962,0
Vanuatu,1963,0
Vanuatu,1964,0
Vanuatu,1965,0
Vanuatu,1966,0
Vanuatu,1967,0
Vanuatu,1968,0
Vanuatu,1969,0
Vanuatu,1970,0
Vanuatu,1971,0
Vanuatu,1972,0
Vanuatu,1973,0
Vanuatu,1974,0
Vanuatu,1975,0
Vanuatu,1976,0
Vanuatu,1977,0
Vanuatu,1978,0
Vanuatu,1979,0
Vanuatu,1980,0
Vanuatu,1981,0
Vanuatu,1982,0
Vanuatu,1983,0
Vanuatu,1984,0
Vanuatu,1985,0
Vanuatu,1986,0
Vanuatu,1987,0
Vanuatu,1988,0
Vanuatu,1989,0
Vanuatu,1990,0
Vanuatu,1991,0
Vanuatu,1992,0
Vanuatu,1993,0
Vanuatu,1994,0
Vanuatu,1995,0
Vanuatu,1996,0
Vanuatu,1997,0
Vanuatu,1998,0
Vanuatu,1999,0
Vanuatu,2000,0
Vanuatu,2001,0
Vanuatu,2002,0
Vanuatu,2003,0
Vanuatu,2004,0
Vanuatu,2005,0
Vanuatu,2006,0
Vanuatu,2007,0
Vanuatu,2008,0
Vanuatu,2009,0
Vanuatu,2010,0
Vanuatu,2011,0
Vanuatu,2012,0
Vanuatu,2013,0
Vanuatu,2014,0
Vanuatu,2015,0
Vanuatu,2016,0
Vanuatu,2017,0
World,1960,0
World,1961,0
World,1962,0
World,1963,0
World,1964,0
World,1965,0
World,1966,0
World,1967,0
World,1968,0
World,1969,0
World,1970,0
World,1971,0
World,1972,0
World,1973,0
World,1974,0
World,1975,0
World,1976,0
World,1977,0
World,1978,0
World,1979,0
World,1980,0
World,1981,0
World,1982,0
World,1983,0
World,1984,0
World,1985,0
World,1986,0
World,1987,0
World,1988,0
World,1989,0
World,1990,0
World,1991,0
World,1992,0
World,1993,0
World,1994,0
World,1995,0
World,1996,0
World,1997,0
World,1998,0
World,1999,0
World,2000,1081.29114513101
World,2001,0
World,2002,0
World,2003,0
World,2004,0
World,2005,1203.74569508431
World,2006,0
World,2007,0
World,2008,0
World,2009,0
World,2010,1277.43764035067
World,2011,0
World,2012,0
World,2013,0
World,2014,0
World,2015,0
World,2016,0
World,2017,0
Samoa,1960,0
Samoa,1961,0
Samoa,1962,0
Samoa,1963,0
Samoa,1964,0
Samoa,1965,0
Samoa,1966,0
Samoa,1967,0
Samoa,1968,0
Samoa,1969,0
Samoa,1970,0
Samoa,1971,0
Samoa,1972,0
Samoa,1973,0
Samoa,1974,0
Samoa,1975,0
Samoa,1976,0
Samoa,1977,0
Samoa,1978,0
Samoa,1979,0
Samoa,1980,0
Samoa,1981,0
Samoa,1982,0
Samoa,1983,0
Samoa,1984,0
Samoa,1985,0
Samoa,1986,0
Samoa,1987,0
Samoa,1988,0
Samoa,1989,0
Samoa,1990,0
Samoa,1991,0
Samoa,1992,0
Samoa,1993,0
Samoa,1994,0
Samoa,1995,0
Samoa,1996,0
Samoa,1997,0
Samoa,1998,0
Samoa,1999,0
Samoa,2000,0
Samoa,2001,0
Samoa,2002,0
Samoa,2003,0
Samoa,2004,0
Samoa,2005,0
Samoa,2006,0
Samoa,2007,0
Samoa,2008,0
Samoa,2009,0
Samoa,2010,0
Samoa,2011,0
Samoa,2012,0
Samoa,2013,0
Samoa,2014,0
Samoa,2015,0
Samoa,2016,0
Samoa,2017,0
Kosovo,1960,0
Kosovo,1961,0
Kosovo,1962,0
Kosovo,1963,0
Kosovo,1964,0
Kosovo,1965,0
Kosovo,1966,0
Kosovo,1967,0
Kosovo,1968,0
Kosovo,1969,0
Kosovo,1970,0
Kosovo,1971,0
Kosovo,1972,0
Kosovo,1973,0
Kosovo,1974,0
Kosovo,1975,0
Kosovo,1976,0
Kosovo,1977,0
Kosovo,1978,0
Kosovo,1979,0
Kosovo,1980,0
Kosovo,1981,0
Kosovo,1982,0
Kosovo,1983,0
Kosovo,1984,0
Kosovo,1985,0
Kosovo,1986,0
Kosovo,1987,0
Kosovo,1988,0
Kosovo,1989,0
Kosovo,1990,0
Kosovo,1991,0
Kosovo,1992,0
Kosovo,1993,0
Kosovo,1994,0
Kosovo,1995,0
Kosovo,1996,0
Kosovo,1997,0
Kosovo,1998,0
Kosovo,1999,0
Kosovo,2000,0
Kosovo,2001,0
Kosovo,2002,0
Kosovo,2003,0
Kosovo,2004,0
Kosovo,2005,0
Kosovo,2006,0
Kosovo,2007,0
Kosovo,2008,0
Kosovo,2009,0
Kosovo,2010,0
Kosovo,2011,0
Kosovo,2012,0
Kosovo,2013,0
Kosovo,2014,0
Kosovo,2015,0
Kosovo,2016,0
Kosovo,2017,0
"Yemen, Rep.",1960,0
"Yemen, Rep.",1961,0
"Yemen, Rep.",1962,0
"Yemen, Rep.",1963,0
"Yemen, Rep.",1964,0
"Yemen, Rep.",1965,0
"Yemen, Rep.",1966,0
"Yemen, Rep.",1967,0
"Yemen, Rep.",1968,0
"Yemen, Rep.",1969,0
"Yemen, Rep.",1970,0
"Yemen, Rep.",1971,0
"Yemen, Rep.",1972,0
"Yemen, Rep.",1973,0
"Yemen, Rep.",1974,0
"Yemen, Rep.",1975,0
"Yemen, Rep.",1976,0
"Yemen, Rep.",1977,0
"Yemen, Rep.",1978,0
"Yemen, Rep.",1979,0
"Yemen, Rep.",1980,0
"Yemen, Rep.",1981,0
"Yemen, Rep.",1982,0
"Yemen, Rep.",1983,0
"Yemen, Rep.",1984,0
"Yemen, Rep.",1985,0
"Yemen, Rep.",1986,0
"Yemen, Rep.",1987,0
"Yemen, Rep.",1988,0
"Yemen, Rep.",1989,0
"Yemen, Rep.",1990,0
"Yemen, Rep.",1991,0
"Yemen, Rep.",1992,0
"Yemen, Rep.",1993,0
"Yemen, Rep.",1994,0
"Yemen, Rep.",1995,0
"Yemen, Rep.",1996,0
"Yemen, Rep.",1997,0
"Yemen, Rep.",1998,0
